Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,item_missing_flag,price_missing_flag,quantity_missing_flag,total_missing_flag,discount_missing_flag
TXN_6414764,CUST_08,Electric household essentials,Item_8_EHE,15.5,3,46.5,Cash,Online,08-09-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4492875,CUST_16,Milk Products,Item_19_MILK,32,10,320,Credit Card,In-store,03-12-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6241258,CUST_19,Butchers,Item_3_BUT,8,4,32,Credit Card,In-store,27-07-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9110626,CUST_25,Electric household essentials,Item_22_EHE,36.5,6,219,Cash,Online,22-09-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2474922,CUST_17,Patisserie,Item_17_PAT,29,1,29,Digital Wallet,Online,24-09-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8644182,CUST_09,Electric household essentials,Item_11_EHE,20,1,20,Credit Card,Online,03-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4550414,CUST_05,Milk Products,Item_8_MILK,15.5,10,155,Cash,Online,16-05-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5485829,CUST_17,Computers and electric accessories,Item_25_CEA,41,8,328,Digital Wallet,Online,21-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9739067,CUST_20,Food,Item_18_FOOD,30.5,10,305,Cash,Online,18-10-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9416158,CUST_24,Butchers,Item_6_BUT,12.5,2,25,Cash,In-store,27-01-2023,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_4304514,CUST_10,Furniture,Item_3_FUR,8,8,64,Cash,Online,31-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9008414,CUST_23,Electric household essentials,Item_19_EHE,32,2,64,Cash,Online,05-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9911488,CUST_25,Electric household essentials,Item_1_EHE,5,1,5,Digital Wallet,Online,02-09-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1881857,CUST_04,Milk Products,Item_3_MILK,8,5,40,Credit Card,Online,20-12-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5744175,CUST_21,Electric household essentials,Item_25_EHE,41,8,328,Digital Wallet,In-store,28-07-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2686357,CUST_07,Beverages,Item_4_BEV,9.5,3,28.5,Cash,In-store,24-04-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4171929,CUST_03,Food,Item_10_FOOD,18.5,1,18.5,Credit Card,Online,30-05-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9200603,CUST_08,Beverages,Item_21_BEV,35,8,280,Digital Wallet,In-store,11-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6115982,CUST_25,Patisserie,Item_1_PAT,5,1,5,Cash,Online,14-05-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7594907,CUST_01,Milk Products,Item_4_MILK,9.5,4,38,Credit Card,Online,24-03-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9933537,CUST_02,Furniture,Item_19_FUR,32,1,32,Digital Wallet,Online,13-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7302842,CUST_15,Butchers,Item_3_BUT,8,10,80,Digital Wallet,Online,05-11-2024,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_1589489,CUST_01,Furniture,Item_11_FUR,20,3,60,Digital Wallet,In-store,18-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4901231,CUST_13,Milk Products,Item_22_MILK,36.5,9,328.5,Cash,Online,02-02-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8241373,CUST_09,Food,Item_17_FOOD,29,5,145,Cash,In-store,26-03-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8430438,CUST_18,Furniture,Item_15_FUR,26,1,26,Cash,In-store,14-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9268865,CUST_10,Butchers,Item_15_BUT,26,10,260,Digital Wallet,In-store,07-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1164094,CUST_09,Patisserie,Item_5_PAT,11,3,33,Digital Wallet,In-store,29-07-2024,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_6429558,CUST_05,Beverages,Item_5_BEV,11,8,88,Cash,Online,18-02-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6156746,CUST_13,Patisserie,Item_22_PAT,36.5,3,109.5,Digital Wallet,In-store,06-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8215023,CUST_23,Milk Products,Item_16_MILK,27.5,1,27.5,Credit Card,Online,25-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9889424,CUST_04,Computers and electric accessories,Item_23_CEA,38,2,76,Credit Card,In-store,04-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6876092,CUST_23,Patisserie,Item_10_PAT,18.5,8,148,Cash,Online,31-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1917119,CUST_23,Computers and electric accessories,Item_12_CEA,21.5,9,193.5,Digital Wallet,In-store,12-06-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6231912,CUST_05,Computers and electric accessories,Item_20_CEA,33.5,5,167.5,Cash,In-store,06-12-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2920931,CUST_15,Butchers,Item_3_BUT,8,1,8,Cash,In-store,18-08-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2861234,CUST_06,Computers and electric accessories,Item_19_CEA,32,4,128,Cash,Online,08-01-2025,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4599435,CUST_02,Food,Item_14_FOOD,24.5,4,98,Digital Wallet,Online,18-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2243532,CUST_23,Food,Item_4_FOOD,9.5,3,28.5,Credit Card,In-store,11-05-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1855175,CUST_02,Computers and electric accessories,Item_13_CEA,23,4,92,Credit Card,In-store,20-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8378538,CUST_06,Food,Item_24_FOOD,39.5,9,355.5,Credit Card,Online,17-11-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9352732,CUST_05,Butchers,Item_4_BUT,9.5,4,38,Credit Card,In-store,12-02-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8477564,CUST_23,Electric household essentials,Item_17_EHE,29,7,203,Cash,Online,18-07-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3421464,CUST_07,Milk Products,Item_3_MILK,8,8,64,Digital Wallet,Online,01-01-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5831445,CUST_17,Beverages,Item_14_BEV,24.5,4,98,Cash,In-store,31-10-2023,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_9211823,CUST_08,Milk Products,Item_3_MILK,8,6,48,Cash,In-store,29-07-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3609312,CUST_21,Milk Products,Item_20_MILK,33.5,5,167.5,Credit Card,Online,03-11-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5459004,CUST_16,Furniture,Item_2_FUR,6.5,5,32.5,Cash,Online,31-08-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6752216,CUST_05,Computers and electric accessories,Item_17_CEA,29,5,145,Credit Card,In-store,09-04-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4968556,CUST_13,Patisserie,Item_12_PAT,21.5,2,43,Digital Wallet,In-store,28-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9474347,CUST_11,Patisserie,Item_2_PAT,6.5,4,26,Digital Wallet,Online,22-03-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6884026,CUST_09,Furniture,Item_6_FUR,12.5,7,87.5,Cash,In-store,15-06-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1681078,CUST_19,Food,Item_13_FOOD,23,5,115,Credit Card,Online,03-11-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7697657,CUST_11,Electric household essentials,Item_17_EHE,29,7,203,Credit Card,In-store,30-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4532532,CUST_13,Furniture,Item_8_FUR,15.5,2,31,Cash,Online,21-11-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7152984,CUST_18,Food,Item_25_FOOD,41,1,41,Digital Wallet,Online,21-01-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8739719,CUST_15,Patisserie,Item_12_PAT,21.5,7,150.5,Digital Wallet,Online,24-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1353717,CUST_03,Furniture,Item_7_FUR,14,7,98,Credit Card,In-store,04-02-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1858867,CUST_16,Food,Item_4_FOOD,9.5,10,95,Digital Wallet,Online,20-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7930277,CUST_11,Computers and electric accessories,Item_13_CEA,23,6,138,Cash,Online,13-11-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5217730,CUST_16,Computers and electric accessories,Item_19_CEA,32,7,224,Credit Card,Online,30-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6400472,CUST_24,Computers and electric accessories,Item_1_CEA,5,4,20,Cash,In-store,29-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9958872,CUST_22,Patisserie,Item_2_PAT,6.5,7,45.5,Credit Card,In-store,30-06-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7929084,CUST_15,Computers and electric accessories,Item_15_CEA,26,1,26,Cash,Online,09-04-2023,Yes,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_8535735,CUST_11,Patisserie,Item_20_PAT,33.5,8,268,Digital Wallet,In-store,15-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6700560,CUST_12,Patisserie,Item_5_PAT,11,4,44,Digital Wallet,Online,05-09-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3768715,CUST_12,Patisserie,Item_13_PAT,23,7,161,Cash,Online,24-12-2023,Yes,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_7779819,CUST_08,Furniture,Item_17_FUR,29,3,87,Digital Wallet,Online,30-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4523018,CUST_07,Electric household essentials,Item_25_EHE,41,6,246,Cash,In-store,08-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8160360,CUST_13,Furniture,Item_2_FUR,6.5,10,65,Digital Wallet,In-store,14-06-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9173957,CUST_09,Furniture,Item_21_FUR,35,7,245,Digital Wallet,Online,23-04-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4782317,CUST_05,Beverages,Item_2_BEV,6.5,2,13,Credit Card,Online,24-05-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7681375,CUST_02,Butchers,Item_13_BUT,23,8,184,Credit Card,Online,09-07-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7663232,CUST_13,Patisserie,Item_17_PAT,29,9,261,Digital Wallet,Online,27-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8887517,CUST_20,Computers and electric accessories,Item_9_CEA,17,10,170,Credit Card,In-store,22-01-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1197801,CUST_14,Patisserie,Item_17_PAT,29,3,87,Cash,In-store,06-01-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2216840,CUST_25,Electric household essentials,Item_15_EHE,26,7,182,Credit Card,In-store,15-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6623586,CUST_13,Computers and electric accessories,Item_5_CEA,11,3,33,Digital Wallet,In-store,17-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9759144,CUST_21,Food,Item_15_FOOD,26,9,234,Cash,Online,06-03-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3033421,CUST_20,Electric household essentials,Item_18_EHE,30.5,10,305,Digital Wallet,In-store,15-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8674510,CUST_17,Milk Products,Item_11_MILK,20,2,40,Credit Card,In-store,22-11-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3811380,CUST_23,Milk Products,Item_19_MILK,32,9,288,Digital Wallet,Online,24-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3770874,CUST_22,Patisserie,Item_7_PAT,14,1,14,Digital Wallet,In-store,02-09-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3444412,CUST_13,Patisserie,Item_19_PAT,32,7,224,Digital Wallet,Online,21-12-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2513356,CUST_06,Computers and electric accessories,Item_16_CEA,27.5,3,82.5,Credit Card,In-store,04-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6632930,CUST_03,Patisserie,Item_25_PAT,41,1,41,Cash,In-store,17-02-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2358087,CUST_12,Beverages,Item_4_BEV,9.5,4,38,Cash,Online,03-04-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9110304,CUST_01,Butchers,Item_3_BUT,8,2,16,Cash,Online,31-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6672586,CUST_12,Computers and electric accessories,Item_23_CEA,38,4,152,Cash,Online,10-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3970556,CUST_07,Food,Item_15_FOOD,26,9,234,Credit Card,Online,04-10-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_7070493,CUST_10,Computers and electric accessories,Item_5_CEA,11,6,66,Digital Wallet,In-store,06-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2633088,CUST_12,Beverages,Item_2_BEV,6.5,7,45.5,Cash,In-store,06-03-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5092009,CUST_12,Electric household essentials,Item_17_EHE,29,1,29,Digital Wallet,Online,18-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_4161105,CUST_22,Beverages,Item_3_BEV,8,4,32,Digital Wallet,In-store,17-12-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6835888,CUST_05,Furniture,Item_20_FUR,33.5,6,201,Digital Wallet,Online,04-10-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3271903,CUST_25,Food,Item_20_FOOD,33.5,3,100.5,Credit Card,In-store,07-03-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2894385,CUST_19,Electric household essentials,Item_8_EHE,15.5,8,124,Digital Wallet,In-store,28-04-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8328068,CUST_16,Milk Products,Item_6_MILK,12.5,1,12.5,Digital Wallet,In-store,26-04-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8984050,CUST_10,Electric household essentials,Item_25_EHE,41,6,246,Digital Wallet,Online,21-07-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2582622,CUST_24,Patisserie,Item_17_PAT,29,3,87,Cash,In-store,09-01-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_9239185,CUST_13,Milk Products,Item_20_MILK,33.5,7,234.5,Cash,Online,10-04-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9805058,CUST_19,Butchers,Item_7_BUT,14,7,98,Cash,In-store,24-06-2024,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_5939026,CUST_01,Furniture,Item_6_FUR,12.5,6,75,Digital Wallet,In-store,01-07-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6077319,CUST_12,Beverages,Item_11_BEV,20,3,60,Credit Card,Online,05-06-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5624556,CUST_21,Electric household essentials,Item_25_EHE,41,4,164,Cash,Online,22-08-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2459628,CUST_25,Food,Item_11_FOOD,20,8,160,Credit Card,In-store,07-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5761154,CUST_25,Butchers,Item_8_BUT,15.5,3,46.5,Credit Card,Online,26-02-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3893429,CUST_21,Furniture,Item_14_FUR,24.5,9,220.5,Digital Wallet,In-store,17-12-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5106214,CUST_24,Food,Item_17_FOOD,29,9,261,Cash,In-store,30-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1910146,CUST_02,Milk Products,Item_12_MILK,21.5,7,150.5,Credit Card,In-store,03-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6287862,CUST_15,Food,Item_11_FOOD,20,1,20,Credit Card,In-store,07-09-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2260125,CUST_07,Butchers,Item_21_BUT,35,6,210,Credit Card,Online,07-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1389066,CUST_01,Milk Products,Item_23_MILK,38,5,190,Digital Wallet,Online,06-05-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6548842,CUST_06,Electric household essentials,Item_6_EHE,12.5,3,37.5,Cash,Online,01-06-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1995025,CUST_18,Beverages,Item_17_BEV,29,9,261,Cash,Online,10-07-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3226837,CUST_21,Milk Products,Item_6_MILK,12.5,7,87.5,Cash,In-store,20-08-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8799154,CUST_07,Electric household essentials,Item_20_EHE,33.5,8,268,Cash,In-store,10-10-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3175190,CUST_06,Milk Products,Item_22_MILK,36.5,7,255.5,Cash,In-store,16-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3968183,CUST_09,Computers and electric accessories,Item_21_CEA,35,3,105,Credit Card,In-store,10-04-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5410939,CUST_03,Food,Item_3_FOOD,8,7,56,Credit Card,In-store,26-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6345102,CUST_23,Food,Item_16_FOOD,27.5,6,165,Cash,Online,20-12-2022,Not Applicable,TRUE,TRUE,FALSE,FALSE,TRUE
TXN_4523627,CUST_23,Patisserie,Item_9_PAT,17,8,136,Credit Card,Online,27-12-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2640121,CUST_06,Furniture,Item_21_FUR,35,6,210,Digital Wallet,Online,10-12-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1869739,CUST_21,Computers and electric accessories,Item_15_CEA,26,8,208,Digital Wallet,In-store,16-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5926411,CUST_06,Furniture,Item_25_FUR,41,3,123,Credit Card,In-store,26-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8310973,CUST_10,Milk Products,Item_1_MILK,5,3,15,Credit Card,In-store,22-04-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7664369,CUST_12,Furniture,Item_8_FUR,15.5,3,46.5,Cash,Online,17-09-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8095536,CUST_20,Computers and electric accessories,Item_11_CEA,20,4,80,Credit Card,Online,28-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7487450,CUST_13,Computers and electric accessories,Item_17_CEA,29,3,87,Cash,In-store,12-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4183289,CUST_12,Milk Products,Item_4_MILK,9.5,1,9.5,Credit Card,In-store,22-11-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3047486,CUST_20,Milk Products,Item_7_MILK,14,3,42,Credit Card,Online,13-01-2025,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4726526,CUST_24,Food,Item_20_FOOD,33.5,8,268,Credit Card,Online,02-05-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8354569,CUST_02,Computers and electric accessories,Item_16_CEA,27.5,10,275,Cash,Online,14-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_2595446,CUST_22,Milk Products,Item_17_MILK,29,10,290,Digital Wallet,In-store,03-12-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3555481,CUST_24,Butchers,Item_18_BUT,30.5,1,30.5,Digital Wallet,In-store,09-03-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9595549,CUST_21,Butchers,Item_15_BUT,26,6,156,Digital Wallet,Online,01-07-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8403668,CUST_22,Furniture,Item_23_FUR,38,3,114,Credit Card,In-store,27-04-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5149243,CUST_07,Milk Products,Item_19_MILK,32,9,288,Cash,Online,31-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1632221,CUST_18,Furniture,Item_4_FUR,9.5,1,9.5,Credit Card,Online,04-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4684340,CUST_04,Butchers,Item_15_BUT,26,10,260,Credit Card,Online,30-01-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4719168,CUST_01,Food,Item_19_FOOD,32,3,96,Credit Card,Online,30-10-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2592374,CUST_21,Electric household essentials,Item_5_EHE,11,9,99,Cash,Online,18-11-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_7421983,CUST_05,Patisserie,Item_11_PAT,20,10,200,Credit Card,Online,17-09-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3143689,CUST_25,Food,Item_17_FOOD,29,8,232,Digital Wallet,In-store,25-07-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5449047,CUST_18,Electric household essentials,Item_17_EHE,29,2,58,Digital Wallet,In-store,23-06-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_3445828,CUST_23,Milk Products,Item_16_MILK,27.5,9,247.5,Credit Card,In-store,17-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_1127482,CUST_05,Furniture,Item_14_FUR,24.5,7,171.5,Digital Wallet,Online,16-10-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_8686018,CUST_07,Patisserie,Item_11_PAT,20,8,160,Credit Card,Online,29-07-2024,No,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_1570444,CUST_11,Butchers,Item_18_BUT,30.5,7,213.5,Credit Card,In-store,29-06-2023,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_4487199,CUST_25,Butchers,Item_2_BUT,6.5,5,32.5,Digital Wallet,In-store,31-10-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8838487,CUST_13,Milk Products,Item_19_MILK,32,6,192,Cash,In-store,30-12-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2727085,CUST_02,Food,Item_12_FOOD,21.5,3,64.5,Digital Wallet,In-store,09-08-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6992616,CUST_11,Food,Item_21_FOOD,35,5,175,Cash,Online,06-09-2023,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_6944260,CUST_25,Computers and electric accessories,Item_19_CEA,32,8,256,Cash,Online,03-02-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_5907338,CUST_25,Beverages,Item_23_BEV,38,9,342,Cash,In-store,18-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9110765,CUST_19,Computers and electric accessories,Item_14_CEA,24.5,1,24.5,Cash,In-store,14-08-2023,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_8831425,CUST_12,Butchers,Item_4_BUT,9.5,3,28.5,Credit Card,In-store,08-09-2023,Yes,TRUE,TRUE,FALSE,FALSE,FALSE
TXN_9860184,CUST_22,Butchers,Item_2_BUT,6.5,1,6.5,Credit Card,In-store,21-04-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_3501915,CUST_08,Electric household essentials,Item_8_EHE,15.5,9,139.5,Credit Card,In-store,03-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2790270,CUST_24,Computers and electric accessories,Item_2_CEA,6.5,8,52,Credit Card,Online,08-03-2022,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9018335,CUST_15,Patisserie,Item_9_PAT,17,6,102,Credit Card,In-store,29-08-2022,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_1034189,CUST_25,Beverages,Item_16_BEV,27.5,2,55,Cash,In-store,08-02-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6026881,CUST_18,Food,Item_12_FOOD,21.5,8,172,Cash,In-store,02-06-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2705106,CUST_24,Food,Item_7_FOOD,14,10,140,Cash,In-store,05-10-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9810444,CUST_05,Furniture,Item_6_FUR,12.5,6,75,Cash,Online,03-08-2024,Not Applicable,FALSE,FALSE,FALSE,FALSE,TRUE
TXN_5806795,CUST_16,Milk Products,Item_1_MILK,5,5,25,Cash,Online,14-03-2022,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_9155538,CUST_05,Food,Item_8_FOOD,15.5,6,93,Credit Card,Online,04-08-2024,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_2386101,CUST_14,Furniture,Item_25_FUR,41,10,410,Digital Wallet,In-store,04-01-2025,Yes,FALSE,FALSE,FALSE,FALSE,FALSE
TXN_6963310,CUST_01,Computers and electric accessories,Item_10_CEA,18.5,2,37,Digital Wallet,Online,08-01-2024,No,FALSE,FALSE,FALSE,FALSE,FALSE
